Unidad Territorial;Tasa total;Dimension total;0-39;40-49;50-59;60-69;+70;Mujer;Hombre;Cerebro;Cervix;Colorectal;Esofago;Estómago;Glándulas salivares;Hígado;Hipofaringe;Labio, cavidad oral;Laringe;Leucemia;Linfoma Hodgkin;Linfoma No-Hodgkin;Mama;Melanoma de piel;Mesotelioma;Mieloma Multiple;Nasofaringe;Orofaringe;Otros;Otros de piel;Ovario;Páncreas;Pene;Próstata;Pulmón;Riñón;Sarcoma Kaposi;Testículo;Tiroides;Utero;Vagina;Vejiga;Vesicula Biliar;Vulva
"León";"2260,747296437508";"10399,4601710855";"260,641816406355";"519,127148227224";"1413,93703250055";"2374,84101245101";"5830,91316150032";"4555,55551767778";"5843,90465340768";"144,079544938723";"64,6037452963991";"1507,15654788589";"32,2281055443659";"147,656976035113";"22,9398205182015";"69,5967467266613";"20,6419868446387";"193,866391880692";"114,721782552763";"203,435302671252";"43,0774785365242";"296,081213145749";"1556,91701095215";"224,233043505193";"8,04310579947561";"108,428110285742";"14,7603569251761";"44,9064615426759";"214,81928112644";"1464,85379320675";"113,881494458022";"65,4961265516917";"23,9761922758826";"1561,16358490216";"400,540185627638";"288,428256710986";"11,221628273573";"41,9955182316467";"199,657468703245";"312,902536706126";"5,54866820094701";"810,531686932667";"22,8142475731686";"44,2557700171251"
"Lugo";"2366,385672204805";"7799,29954544965";"188,906752239351";"366,185603741201";"957,622773188469";"1691,53061742414";"4595,05379885649";"3356,77497623535";"4442,52456921429";"105,064338497052";"46,5273452385643";"1139,11246242985";"23,8168753753318";"111,478483353546";"17,1151928205097";"51,5788249567986";"14,8825152771013";"145,752443769898";"84,7940816546263";"152,032157629059";"30,8938159057019";"218,670819403347";"1132,39843112552";"165,843849981356";"6,05233949493645";"81,8192218449272";"10,601476860111";"32,3166713182755";"159,640150159038";"1145,59729803272";"82,8002276100182";"48,8087010810186";"18,3116990662435";"1178,99364069184";"296,768799333007";"213,956099369217";"8,41373783276614";"30,0379804391647";"142,71152242858";"229,217693226675";"4,13570274572344";"619,175508455763";"17,3324145970934";"32,6470234442651"
"Ciudad Real";"1799,0221093944947";"8918,84999975524";"332,053109792099";"563,679756456438";"1428,32784371026";"2044,42835642834";"4550,3609333681";"3992,70010361826";"4926,14989613697";"135,065184890333";"63,5894910865601";"1254,64087306996";"28,2120959764027";"123,792875989189";"19,845835789174";"60,8915891016453";"18,7912475623923";"163,080338967274";"99,8721287902059";"181,543023110241";"47,8486252648867";"265,755048681795";"1415,15543529178";"203,489514823005";"6,91629371205283";"91,0316501746789";"14,6449196901556";"40,6231158880717";"193,606643091315";"1129,9280399349";"105,027394562819";"56,4852981716484";"19,9192015126137";"1314,25149880777";"348,202561141219";"254,001489313665";"10,1618898678183";"50,4634808678785";"200,023746398667";"273,772451195698";"4,66744500822739";"665,747170895907";"18,8591597523775";"38,9432413729051"
"Palmas, Las";"1513,1402499283383";"16953,3141486121";"825,807956615595";"1537,36354550483";"3293,31337662125";"4420,51342192435";"6876,31584794608";"7707,4884909567";"9245,82565765541";"284,491898435121";"145,838733114274";"2270,58904097867";"57,3676053037491";"227,036458233886";"37,7367892902815";"120,96140675334";"40,9826928948245";"302,016561160202";"202,232511700604";"347,893603067625";"112,628616196523";"536,834962057672";"2927,3580789497";"415,243948822315";"13,5907517147279";"166,417859249491";"33,4469816222013";"87,6347623595913";"379,583855641805";"1659,87271059916";"219,858216837301";"109,193239870547";"36,0093888614509";"2568,51759588567";"696,784275455515";"508,003655696965";"20,4503685676548";"125,362705325372";"465,176910978689";"530,317665370162";"8,30168073445998";"1185,57687362373";"33,61642316728";"76,3853200915385"
"Segovia";"1998,8744778463647";"3060,85649918136";"92,9415532301792";"175,820323216888";"461,147244328641";"686,893251786814";"1644,05412661883";"1311,17821657594";"1749,67828260541";"44,1067228205187";"19,8120285365028";"439,0144150223";"9,71878888732153";"43,2120578970471";"6,81393051167029";"20,9473759595399";"6,41639249558421";"57,0236113856548";"34,7098231036658";"61,3695405888393";"14,5418861615755";"88,724939601156";"454,985541811661";"67,5835064463737";"2,36045115422855";"31,5042753594742";"4,75098395424676";"13,7807121134621";"65,197288008538";"418,084679649772";"33,3081646723456";"19,1759543408661";"7,16222948893717";"463,396437608137";"119,059657704021";"86,7729721326463";"3,44994800495945";"14,9065193698108";"62,2726197607945";"88,2686567636015";"1,57142722517096";"237,317925334952";"6,56903394110737";"12,9660013648744"
"Asturias";"2151,062925604507";"22001,0716030829";"584,140112650661";"1262,2886025951";"3098,76787807973";"5576,50574802685";"11479,3692617306";"10061,0353854852";"11940,0362175978";"317,858772087897";"148,632631592115";"3134,61798530749";"69,2765782793938";"307,599393700668";"48,0441331668974";"148,241390683124";"45,1384146471885";"404,518245028343";"244,122165654903";"429,289502813193";"95,8104796951628";"642,759937926873";"3520,42936171228";"484,545196743475";"17,418936061065";"227,538172253369";"32,5891059276216";"99,1621305888827";"455,420071091307";"2791,98336228146";"259,686472528264";"141,414147308917";"47,7926680267988";"3314,63342397255";"865,023276070566";"616,597997599777";"23,5208300429277";"94,2954819072335";"459,722686670047";"708,50254958107";"11,9347287771388";"1648,92304977778";"47,6941486600236";"96,3341749171313"
"Cáceres";"2009,0316198987673";"7918,61822014719";"243,447496172313";"435,901826472149";"1223,137180439";"1842,17214354121";"4173,95957352252";"3453,00375873467";"4465,61446141252";"115,064591420142";"52,165596575219";"1130,90661488914";"25,2529844614744";"111,293787379057";"17,6032041544358";"54,3141462208436";"16,6895870819445";"146,726617714006";"90,0656189231463";"157,811253339546";"37,6846979928284";"231,018652008293";"1205,87134615963";"175,110530866367";"6,17520302267832";"81,7113387363231";"12,2895568325728";"36,1172131663262";"167,503371437547";"1039,25275762326";"88,8655604668935";"50,2221691550478";"18,1356704922872";"1204,13111592965";"311,499850179669";"224,689081593935";"8,76865196190849";"38,2255348646878";"164,23900510499";"237,529192031203";"4,11757273271605";"606,938406016716";"17,0437355726933";"33,5840040400117"
"Ávila";"2210,341036823928";"3484,38161044924";"89,6916401493489";"173,032562146488";"475,292609766932";"775,96219036593";"1970,40260802054";"1444,5209609588";"2039,86064949044";"48,0261203006991";"20,7705448032343";"505,882730909726";"11,008333799923";"49,6207785305378";"7,69156259433936";"23,6706489620271";"7,09009369340736";"65,1743736373823";"39,5338106201983";"68,8213118551692";"14,8023269596314";"98,5965988954639";"494,538615702105";"74,4089295463395";"2,72660433686886";"36,250660483932";"5,0263716834324";"15,2742964187242";"72,4029843219404";"495,434709692228";"36,1984681437028";"21,7830584861761";"8,37554090507914";"543,956052933843";"135,682625993777";"97,6024184047968";"3,82702992352256";"14,5418518506219";"65,3373057782518";"98,4845573329263";"1,75261931108427";"278,375869829938";"7,61477958236553";"14,0970242258463"
"Albacete";"1757,9835523028491";"6823,9120154674";"260,014344485054";"462,068246541946";"1121,10467860884";"1536,86177291355";"3443,862972918";"3007,82569653182";"3816,08631893558";"104,244079733181";"49,3448881655309";"955,589070404218";"21,7513703774308";"94,4955909234298";"15,2006544373364";"46,8569275568474";"14,5946512071858";"124,432499285319";"77,1802938846242";"139,343860862177";"37,6012531291047";"204,094689590684";"1077,79908960271";"156,554759568565";"5,31181345337078";"69,2587431079263";"11,4821642422498";"31,3444602653641";"148,838334201514";"855,762849225355";"79,9992721985352";"43,0301720731981";"15,4492171774659";"1012,87851452659";"267,577744109067";"195,816609522944";"7,89913660315515";"40,3445207152423";"155,906554029257";"205,47452432147";"3,48185986285085";"511,104883701487";"14,307541712546";"29,5594216894625"
"Ceuta";"1253,6920254950635";"1062,84248845395";"66,2254242006443";"92,637973760208";"215,340589860747";"285,302829390154";"403,335671242198";"485,30776101118";"577,534727442771";"19,0136723830575";"9,25929161392503";"140,685525627818";"3,64211184608289";"14,1088309056033";"2,41367321561124";"7,75726007724052";"2,63821892407848";"18,9386796392902";"12,8196187769834";"23,7200571794233";"8,26920399242279";"34,6548075957988";"182,089757629996";"26,7277223552907";"0,843308534049506";"10,3634709196055";"2,25554691971734";"5,65621624415132";"25,6014884687392";"98,4695342133907";"13,8599410161155";"6,86712599936958";"2,22288444398788";"159,736085651763";"43,7753390247861";"32,4850788594242";"1,3343285790971";"9,28754177648981";"30,2249066521147";"33,0571425105123";"0,530538458256241";"72,7160335896908";"2,07745486028276";"4,74008996978435"
