Unidad Territorial;Tasa total;Dimension total;0-39;40-49;50-59;60-69;+70;Mujer;Hombre;Cerebro;Cervix;Colorectal;Esofago;Estómago;Glándulas salivares;Hígado;Hipofaringe;Labio, cavidad oral;Laringe;Leucemia;Linfoma Hodgkin;Linfoma No-Hodgkin;Mama;Melanoma de piel;Mesotelioma;Mieloma Multiple;Nasofaringe;Orofaringe;Otros;Otros de piel;Ovario;Páncreas;Pene;Próstata;Pulmón;Riñón;Sarcoma Kaposi;Testículo;Tiroides;Utero;Vagina;Vejiga;Vesicula Biliar;Vulva
"Huesca";"284,404044252725";"627";"4";"19";"52";"118";"434";"215";"412";"19,1425";"1";"100";"9";"30";"1,14210783178853";"28";"1,84527757395846";"5,98749201986857";"14";"23";"0,993734771385893";"14,6466873461382";"30";"3";"2,6360400981338";"10,3595778824759";"1,15356751276465";"3,14277342629013";"40,292550139618";"5,14653625634877";"10";"42";"1,65734265734266";"44";"117";"18,0916637841577";"0,217342266287279";"0,265734265734266";"0,98";"6,90671702661467";"0,161021505376344";"32";"8,01117234539354";"1,22016129032258"
"Alicante/Alacant";"221,39331989370967";"4115";"45";"141";"465";"824";"2640";"1596";"2519";"100,394691436648";"23";"586";"74";"160";"7,64269414233928";"191";"11,5238060753381";"48,3894990441143";"56";"95";"6,86110786631595";"90,8469377719436";"250";"46";"19,9581093292906";"65,2919543617404";"8,95730848280986";"19,3681974121214";"420,400215795389";"29,4717273862239";"65";"312";"3,63815073815074";"244";"811";"80,3662119812632";"1,57774664642165";"0,817249417249417";"12,915284604015";"46,1724425408051";"2,76549457717567";"178";"32,4330750765793";"14,2080953140647"
"Coruña, A";"291,2657780127832";"3261";"30";"82";"317";"652";"2180";"1263";"1998";"94,2942302368818";"31";"460";"58";"161";"5,54339725626564";"156";"9,34825861443547";"32,7598352950028";"36";"102";"7,66452017786406";"92,9767477438778";"175";"28";"13,2729856980661";"63,3587320782581";"6,0122242230727";"14,7539941505476";"320,353814099084";"20,7199684627388";"61";"211";"2,9767871017871";"178";"636";"80,241839562491";"0,975349354777524";"0,599067599067599";"10,5344441466745";"32,1284209843361";"1,37559792772992";"110";"38,1449714455153";"9,9648138415264"
"Santa Cruz de Tenerife";"207,9414666069045";"2148";"17";"69";"290";"489";"1283";"908";"1240";"68,3698010849542";"10";"273";"63";"74";"5,38061612617391";"115";"7,1327152102337";"28,1467849581193";"32";"78";"4,47687510309947";"57,6170640702448";"149";"20";"8,02250656778564";"38,9060608266557";"5,48969380827304";"12,3834385015848";"206,278113843518";"13,4641318884196";"39";"156";"3,12045454545455";"85";"420";"33,1493583951792";"0,639391839971675";"2,36883116883117";"6,47558716218277";"27,1504065382134";"1,70509504008323";"75";"18,9392914937098";"9,78378182731231"
"Palencia";"318,05193191700835";"512";"5";"5";"46";"104";"352";"204";"308";"10";"2";"83";"8";"27";"1,00955539476477";"25";"1,23260913539162";"5,61624183208122";"8";"9";"1,16887693857957";"13,3567614564965";"31";"5";"1,36811302392698";"9,47436160492394";"0,769025068989635";"1,95011953078137";"47,6281652888925";"1,66814875351127";"10";"36";"0,333333333333333";"25";"104";"9,33702641065254";"0,109549274255157";"1,22222222222222";"0";"1,50881540461488";"0,0833333333333333";"28";"2,74707532658251";"0,416666666666667"
"Zamora";"358,1798897640533";"618";"2";"20";"36";"106";"454";"217";"401";"15,2888568337541";"1";"105";"8";"34";"1,02681244088906";"20";"1,28330973433318";"5,00281278300718";"3";"21";"1,43507070463566";"18,023618473368";"32";"5";"1,99232987462081";"13,5413108219963";"1,02180657070308";"2,04970433458712";"42,4319814689777";"3,80757162794145";"15";"37";"0";"40";"113";"13,4993617330229";"0,204392217635446";"0,857142857142857";"2,54469115450003";"6,85317448589861";"0,165158196023826";"43";"8,71422160527323";"1,25667208168949"
"Barcelona";"220,157579230513";"12471";"139";"411";"1269";"2399";"8253";"5013";"7458";"371,873008498788";"68";"1749";"217";"559";"23,1232753133874";"677";"29,2280218527349";"127,782477511063";"135";"395";"27,4688538555444";"355,957618268811";"777";"123";"51,3773509236156";"249,573527875645";"22,5241227092686";"49,1936311354673";"1115,96110939936";"71,2423622092981";"214";"884";"9,41799034299034";"623";"2523";"251,301153356112";"3,54384609822727";"1,55074925074925";"29,7546356951103";"131,610902498964";"4,06593444050416";"451";"124,077997990722";"25,3714307736389"
"Murcia";"191,91403964661575";"2867";"39";"104";"326";"586";"1812";"1110";"1757";"81,5937436756511";"26";"399";"44";"113";"5,10170114907434";"133";"8,1033006482317";"32,5920487377336";"42";"85";"6,51987497657275";"84,4329481228665";"163";"40";"10,5480738917972";"59,0471769005608";"6,18947294223392";"13,64080174691";"305,165127549699";"17,2897619518178";"53";"174";"3,48057498057498";"149";"577";"45,0407865881276";"0,78868061235531";"0,351592851592852";"8,59730627547134";"37,0021411589894";"1,81495188278412";"107";"24,0475942707812";"10,6523390861747"
"Soria";"311,38589286520147";"276";"0";"11";"21";"47";"197";"114";"162";"5";"1";"36";"4";"20";"0,718589153952022";"8";"0,504395868914845";"3,28432470404255";"8";"5";"0,579548193644321";"9,079619556775";"24";"2";"1,50191407051474";"6,34083224958068";"0,385798533038234";"0,876138870288003";"20,7221845542849";"1,16644697512049";"8";"14";"0";"17";"45";"10,1756414545542";"0,063979688987623";"0";"0";"3,03779098886372";"0,0860215053763441";"15";"4,83161234173977";"0,645161290322581"
"Cantabria";"281,54567889336715";"1636";"15";"35";"195";"346";"1045";"665";"971";"44,6400414660445";"10";"195";"33";"69";"2,99437427272379";"78";"5,68616836573978";"20,1647140621694";"28";"39";"2,91345328038197";"40,3096842365933";"105";"14";"5,95465463506557";"28,7768624830247";"3,53688648091727";"8,93323046879348";"138,022729652257";"13,1729611133067";"33";"110";"0,777777777777778";"74";"340";"40,7475812421779";"0,639675475433802";"0,222222222222222";"4,05883153957909";"28,6708150593268";"0,680827348439122";"88";"24,9115431194034";"4,18496569862265"
"Castellón/Castelló";"237,42934881940542";"1377";"27";"55";"160";"262";"873";"510";"867";"45,6370565064218";"10";"193";"29";"68";"1,28009739682985";"53";"2,25299522060961";"7,89374713143898";"17";"44";"2,20278917197178";"28,5464010968958";"80";"10";"4,88396424197491";"18,2508097311324";"1,76995396838125";"3,65678930906093";"135,995452981372";"6,55830507049587";"31";"81";"2,6004884004884";"73";"302";"20,7424143383564";"0,333166778795688";"1,52417582417582";"4,71964986085887";"20,4719358206338";"0,503995361585494";"58";"14,7662714132299";"3,4095403752899"
"Bizkaia";"296,1867902773693";"3414";"22";"76";"326";"655";"2335";"1348";"2066";"117,653692321084";"24";"469";"79";"157";"7,17466089541642";"181";"8,3324155454147";"39,1293962209042";"45";"95";"7,19952267841383";"96,2606481518935";"162";"37";"17,0116543477214";"68,5398291696927";"6,11348249468077";"14,6616624410078";"238,235361851144";"20,5008460141353";"63";"227";"2,55681818181818";"189";"744";"71,4278094638246";"0,803070026835009";"1,7965367965368";"11,630005652402";"28,5605648493678";"2,8881267882758";"128";"39,0663493286355";"14,4575467807958"
"Huelva";"207,90618353229732";"1085";"17";"37";"124";"251";"656";"401";"684";"34,5317306589995";"9";"145";"7";"46";"2,41271190270129";"56";"3,88505209028346";"14,9119050518505";"11";"36";"2,21457069092464";"23,2328983293261";"50";"5";"4,44277496206865";"14,5525309797493";"2,61096296393675";"5,87715080477928";"95,6795573994415";"6,21101361992865";"15";"70";"0";"59";"263";"28,6980483703758";"0,337385096494576";"0";"3,97349163415039";"10,0100175637943";"0,591316841300118";"47";"8,37488810259071";"3,45199293730446"
"Girona";"219,57242388242435";"1693";"18";"65";"177";"351";"1082";"627";"1066";"54,0438941380262";"10";"235";"41";"66";"3,30181796079315";"72";"4,06195838630092";"17,8032976070158";"29";"44";"4,89902258457221";"63,6231449520504";"104";"13";"9,1682372120369";"44,4778324633775";"3,33986987308719";"6,61711877566234";"130,174713730537";"6,87748508649723";"26";"106";"1,65734265734266";"93";"339";"24,6902028778045";"0,381229084471543";"0,265734265734266";"5,02377457363437";"13,0678652958581";"0,806459998599228";"96";"20,3105627981563";"4,40843567844203"
"Rioja, La";"257,89304225405465";"817";"9";"29";"77";"143";"559";"332";"485";"26,2";"1";"121";"21";"46";"1,4451890655771";"28";"2,37095800120862";"8,61529759381869";"14";"25";"1,73809681715829";"25,3108721268294";"50";"10";"3,65820956040706";"17,9510310560123";"1,67826485290547";"4,05538811448928";"77,0756155557032";"4,96308151574945";"13";"56";"0,909090909090909";"40";"140";"13,4500583103166";"0,351227536358494";"0,0454545454545455";"0,3";"10,5930071857589";"0,158273381294964";"36";"13,907862289133";"1,22302158273381"
"Málaga";"195,51265657109673";"3249";"45";"119";"402";"736";"1947";"1264";"1985";"83,5763451764524";"23";"449";"68";"96";"4,21790079712942";"155";"7,76580979889898";"27,6530706661346";"46";"98";"6,10799504545723";"74,8977081569924";"180";"31";"15,1451301905276";"49,9942967975504";"5,04436013604179";"12,601440096184";"336,978029729395";"13,5753320710442";"79";"206";"2,35277777777778";"133";"756";"65,3203754779399";"0,669487090050055";"0,422222222222222";"6,77521146203461";"27,7063331996674";"2,0973221303532";"131";"42,2235819217702";"12,875270056377"
"Araba/Álava";"248,53038314095352";"824";"8";"15";"75";"167";"559";"314";"510";"24,2663829787234";"2";"97";"14";"45";"1,35894865970263";"52";"1,71204245632503";"7,33325732116914";"12";"24";"1,71367697604167";"22,149242845251";"40";"10";"4,80267847144763";"15,1370801787073";"0,991214805012987";"3,01798950315899";"69,4995915050052";"6,37782175975862";"17";"55";"0,333333333333333";"53";"169";"13,3558484236901";"0,41675891443771";"0,555555555555556";"1,92225120109815";"10,0528689088188";"0,540965688987272";"29";"16,6388279054005";"2,82366260837484"
"Cuenca";"259,25869331581174";"509";"2";"15";"51";"81";"360";"189";"320";"19,4672758281931";"2";"62";"7";"33";"0,561989840897116";"17";"0,735763063996845";"2,71920618395495";"6";"17";"0,994151399328855";"14,0097498551888";"25";"5";"1,92738732155588";"8,99609874548236";"0,385457720174197";"1,2821165734343";"31,300691382429";"5,29076307968527";"8";"44";"1,64772727272727";"40";"91";"7,15655116604134";"0,181092224768695";"0,227272727272727";"3,88076571420089";"6,32304777678658";"0,559162545893806";"35";"5,75256490178857";"3,60116467619949"
"Valencia/València";"230,67110985667748";"5917";"67";"206";"649";"1175";"3820";"2303";"3614";"168,849330355415";"41";"824";"100";"247";"10,1081989426326";"302";"15,1826156253276";"60,4066355083402";"64";"174";"9,34244399182212";"132,699533980331";"363";"40";"28,453918411816";"94,9580220278466";"12,0611585968433";"24,9184882346999";"513,364402123388";"35,6062094910456";"116";"385";"2,75151515151515";"319";"1252";"125,096650371319";"1,72160927616278";"0,157575757575758";"15,1650680991782";"66,1259678210752";"1,57483226909708";"296";"63,7835275348124";"11,6722964297559"
"Almería";"191,4009095728356";"1372";"25";"65";"178";"299";"805";"503";"869";"36,0000174184771";"12";"204";"13";"62";"1,9712583371948";"51";"3,60689960621769";"13,2957691625303";"18";"39";"3,82545051846541";"47,166851461604";"81";"15";"6,07994354695512";"31,0076980199306";"2,53352950142095";"6,33579291057063";"162,406114862041";"6,90132682657494";"11";"61";"2";"71";"296";"23,4823813166943";"0,500148851872651";"0,666666666666667";"4,12342789641063";"12,0178880671271";"0,310999435745521";"50";"21,5225012727223";"2,24533432077867"
"Toledo";"223,7912394724571";"1555";"20";"43";"157";"271";"1064";"563";"992";"47,6486103061914";"13";"235";"29";"82";"1,46864585075564";"76";"2,8101296317056";"9,20189027479175";"15";"53";"3,02795186075308";"42,0002284603984";"87";"13";"8,10903830267064";"29,9718196788486";"2,13647894320191";"4,12037672373671";"106,470479242343";"17,4853566792923";"27";"98";"1,93333333333333";"96";"295";"34,3950546939599";"0,810175253948939";"0,733333333333333";"3,1573986658067";"13,2946147049418";"0,680665203907255";"83";"18,6635032952734";"4,88091556080649"
"Madrid";"196,34138398539844";"13083";"145";"434";"1323";"2597";"8584";"5632";"7451";"396,119258983319";"74";"1807";"163";"650";"21,7922437522352";"626";"25,4290982589576";"120,546446577101";"114";"479";"26,7220609085605";"364,002709528087";"816";"136";"49,7596012791947";"258,275229563353";"19,4659913002053";"43,6870985611483";"1305,01081090514";"70,6301031506829";"284";"930";"13,3563159063159";"662";"2649";"205,670029973612";"3,26003257400916";"2,52930402930403";"37,8867765491413";"122,465666617495";"6,53152335720662";"411";"148,784598135291";"40,075100089639"
"Jaén";"209,2921946322708";"1326";"15";"42";"165";"255";"849";"513";"813";"38,6510889292196";"3";"226";"13";"55";"1,70590471887207";"49";"3,59921859087782";"12,0525911082703";"25";"41";"2,71314540019596";"35,7944013819767";"95";"18";"3,97775454448034";"24,4924532178273";"2,30290751956974";"6,09005971358313";"129,709949829456";"7,83194073034436";"24";"90";"2,82626262626263";"72";"229";"29,4517135414312";"0,350377702738578";"0,806060606060606";"1,65322789732953";"14,9470556866693";"0,776937277157746";"50";"12,3363277268769";"3,93062125079995"
"Valladolid";"278,1274420359314";"1445";"5";"38";"121";"291";"990";"546";"899";"40,7486638338463";"13";"205";"24";"79";"1,77602554277044";"61";"2,49757554857969";"8,85279953885424";"18";"58";"1,91038722573067";"23,9160584196268";"77";"8";"6,54171467785226";"18,1735543546425";"1,50227401995878";"3,47357426653082";"135,311614955272";"8,57808913466435";"29";"86";"2,67832167832168";"69";"312";"34,9068337911872";"0,428247725150553";"0,122377622377622";"7,91358183737717";"14,9177478083146";"1,0068528394068";"70";"14,286714548264";"6,45699063127121"
"Lleida";"232,68112109994712";"1012";"9";"32";"114";"188";"669";"388";"624";"19,0386824132294";"8";"148";"22";"57";"1,72186587554884";"52";"1,15690159212966";"9,29047192399207";"11";"34";"2,05861019296916";"24,1300828573092";"58";"10";"3,13224174838044";"16,8113069497217";"1,46733052789472";"2,57867708292886";"96,6179423338205";"5,28261801208408";"11";"86";"0";"54";"175";"28,7528598201251";"0,249726257274865";"0";"4,3650860597242";"8,84423918998833";"0,879528019945477";"40";"14,4236733034114";"5,19815583952206"
"Gipuzkoa";"256,2274038939932";"1854";"17";"57";"200";"420";"1160";"772";"1082";"58,7670597823861";"9";"246";"41";"98";"3,93686421302458";"87";"5,52281618137687";"22,7234699036606";"9";"55";"3,876674816086";"57,2609139711961";"100";"21";"9,38512230784618";"41,8624112127179";"3,9191578516638";"9,04891763803252";"160,175303437094";"18,4411727387749";"34";"121";"4,81921134421134";"96";"349";"57,9451819601449";"0,78789434786777";"0,711188811188811";"4,0124202639529";"19,5100378743935";"1,08087892499657";"82";"18,1772472980356";"4,03605512134924"
"Tarragona";"224,068679597944";"1803";"13";"63";"177";"340";"1210";"721";"1082";"48,0889889839443";"13";"257";"30";"63";"3,08203753619575";"100";"4,18102140757512";"18,7746591267472";"16";"49";"4,3877211870616";"54,3218479415853";"107";"16";"5,11224751220183";"37,2904308713531";"3,04307168311472";"7,30417796549942";"159,224495437646";"10,1194209823082";"31";"127";"2,79370629370629";"98";"369";"37,9510455013049";"0,456852230626149";"0,0839160839160839";"7,53877446791791";"18,3095141709468";"1,13636786526996";"79";"19,4962795243218";"5,3034232267576"
"Ourense";"374,12522631163233";"1151";"4";"13";"88";"180";"866";"465";"686";"28,3386350379416";"4";"173";"16";"71";"1,6308805451101";"47";"3,49381158458122";"12,3836013210966";"8";"40";"2,12552022782025";"31,9061289433778";"59";"7";"3,33622240280279";"22,968350828802";"2,69600482227891";"5,57285453540784";"114,140564976553";"8,16033282107891";"23";"75";"1,71111111111111";"84";"196";"11,4012247200064";"0,294002354132542";"0,288888888888889";"8,49137340841632";"8,90696632310763";"0,720102268122011";"58";"17,537709100022";"3,89571377934227"
"Salamanca";"328,36643755736566";"1084";"8";"15";"69";"160";"832";"429";"655";"35,6747665700372";"1";"189";"14";"59";"1,6577578763049";"47";"1,76874801150254";"9,21199691475588";"11";"44";"1,59361058520947";"25,2036537567115";"69";"9";"4,20477441335054";"19,202735658079";"1,6937710451842";"2,90462288666102";"87,9675410385028";"12,5489068246888";"20";"75";"5,21794871794872";"72";"176";"20,6791543118247";"0,390740795036468";"0,505128205128205";"2,55412618768015";"12,2805789043079";"0,286370317235947";"40";"10,5903342920999";"1,86273268775009"
"Guadalajara";"206,0039881751383";"531";"7";"12";"57";"88";"367";"224";"307";"18,4133864279952";"3";"76";"10";"32";"1,64440526506047";"24";"1,03600430624049";"7,43153536238429";"8";"17";"0,699806586361186";"10,3979511590924";"30";"6";"1,75511608788163";"7,90224225454642";"0,975622894422965";"2,22672679750009";"33,1386300773641";"6,23394279698049";"7";"32";"0";"29";"100";"11,0333333333333";"0,235762111120938";"0";"3,20757877054541";"8,45528388187671";"0,473141040517462";"29";"9,78352746089947";"2,95600338587691"
"Badajoz";"261,4470298815694";"1761";"16";"56";"209";"352";"1128";"645";"1116";"41,8342392237208";"6";"264";"37";"105";"3,12399667758446";"60";"4,9842061334732";"19,0343662838226";"16";"60";"2,88075449433866";"36,0873326728246";"110";"8";"7,03369389440777";"25,0319128328368";"3,19518907371186";"8,02297742742849";"180,564331622695";"11,9213703457944";"36";"99";"2,97748917748918";"95";"373";"40,9834325282643";"0,514263446664226";"0,77965367965368";"4,25242952461297";"16,628807460252";"0,993666447789012";"64";"11,5037190319553";"5,65216802068109"
"Cádiz";"221,02075950183644";"2741";"42";"94";"338";"624";"1643";"1069";"1672";"75,391650079592";"14";"392";"50";"116";"4,16990861377273";"130";"7,43182679088251";"26,0148739956389";"39";"64";"5,63731110769513";"72,0945143810711";"183";"31";"12,9872019995578";"50,2681745112337";"5,34974907782448";"12,2531387544351";"289,736568120553";"15,6163926896721";"52";"183";"2,7027972027972";"118";"528";"58,5606240440711";"0,700939062286161";"1,84365634365634";"7,62217925195722";"35,2348852920626";"1,17055469330564";"119";"28,7829732123865";"8,43008077554888"
"Pontevedra";"274,11646767409417";"2584";"22";"72";"268";"501";"1721";"1023";"1561";"71,7927998487157";"15";"358";"50";"140";"3,97761295803487";"132";"5,70130508381608";"22,2495587229377";"30";"72";"6,13241350107089";"78,4953627734109";"165";"20";"11,9063948919482";"53,3722237255182";"4,06362188292909";"9,74625120674679";"250,9274408239";"11,2492717407019";"46";"153";"4,26794871794872";"162";"494";"55,3815303758512";"0,475538116885449";"0,305128205128205";"5,83093013869686";"25,6122311830461";"1,28350024323636";"81";"34,9426556531383";"8,28628020633877"
"Balears, Illes";"193,3951594661841";"2223";"29";"65";"269";"482";"1378";"903,999999999999";"1319";"59,1516415480687";"16";"303";"33";"78";"4,11821960288994";"120";"7,26973558847383";"26,3097540927573";"23";"69";"3,83048676261944";"54,3296307776791";"137";"25";"7,02522689950584";"38,8398824597015";"5,20342161872668";"12,058739432756";"177,85810318866";"14,5205896146602";"37";"155";"3,4979797979798";"148";"474";"31,9661443525928";"0,705555439540123";"1,91212121212121";"5,91332076003547";"29,4359567285832";"1,27546434846921";"94";"17,9500975012275";"7,82792827295203"
"Zaragoza";"258,2168627739602";"2491";"17";"70";"244";"475";"1685";"1007";"1484";"62,2575828568318";"17";"359";"31";"121";"2,98329013745218";"99";"4,29482374881662";"19,3148189046792";"26";"85";"4,37687235811486";"59,4119936893545";"136";"26";"7,47696091598913";"43,2111339525306";"3,47702537443377";"7,32465930698412";"183,816822554588";"16,5749319186727";"44";"195";"2,76923076923077";"131";"564";"52,4084796691876";"0,678301184721392";"0,0769230769230769";"7,55770112251583";"34,7975937955305";"1,49787043482032";"106";"27,4323872238962";"9,26059700472677"
"Melilla";"146,84287812041114";"127";"3";"6";"26";"32";"60";"57";"70";"2,07692307692308";"3";"13";"3";"4";"0,313320369470102";"8";"0,674343704423918";"2,96712445308702";"0";"2";"0,472408252229548";"2,90574364960069";"12";"0";"0";"1,62184809816977";"0,481465726786582";"1,31660184735051";"7,48620217266433";"0";"3";"11";"0";"8";"29";"5,07394247038917";"0";"0";"0,641025641025641";"1,96905053787965";"0";"3";"0";"0"
"Granada";"214,82969963200165";"1965";"27";"49";"214";"416";"1259";"765";"1200";"62,4822069768016";"4";"284";"25";"81";"2,8908659905639";"98";"3,43544014033742";"14,1320126651127";"19";"56";"4,8057161855424";"59,2045066533292";"111";"22";"9,63646422529466";"40,9897771611284";"2,67462149456645";"6,32330079588652";"203,424522871233";"14,9738176774911";"41";"139";"1,54545454545455";"96";"396";"37,735436291478";"0,574941288288359";"0,454545454545455";"7,88467961377921";"27,9953042169221";"0,83464462357477";"65";"21,145249511677";"4,85649161699289"
"Navarra";"230,19990400694573";"1506";"14";"39";"152";"287";"1014";"609";"897";"65,0187164394283";"3";"212";"22";"85";"3,25092770339613";"61";"3,25218840701652";"19,3879841133893";"24";"39";"3,10257908784138";"40,9361152962946";"84";"25";"8,05917464790404";"29,9613056158641";"2,87697565710742";"5,74529245358132";"131,042600471386";"11,4834137253221";"25";"105";"2,01944444444444";"77";"283";"39,6522105148912";"0,568029381444241";"1,39047619047619";"5,15035681937764";"12,5459562976652";"0,703375760929718";"46";"24,7696819897642";"4,08319498247556"
"Córdoba";"217,24720586375878";"1701";"22";"38";"204";"340";"1097";"631";"1070";"43,4123136584619";"9";"290";"23";"79";"2,78699333111145";"82";"5,48924824803094";"19,2803415988341";"13";"46";"3,32764621365236";"44,8013757762819";"101";"17";"4,27173102827433";"30,8709780100657";"3,51572843887424";"9,05517877274793";"161,934259362438";"14,1125485222559";"19";"103";"3,12824675324675";"97";"323";"33,592013455877";"0,654356088464029";"0,558441558441558";"2,81637548071884";"32,5569621546289";"0,749602145880663";"62";"15,3966290594757";"4,68903034223824"
