Unidad Territorial;Tasa total;Dimension total;0-39;40-49;50-59;60-69;+70;Mujer;Hombre;Cerebro;Cervix;Colorectal;Esofago;Estómago;Glándulas salivares;Hígado;Hipofaringe;Labio, cavidad oral;Laringe;Leucemia;Linfoma Hodgkin;Linfoma No-Hodgkin;Mama;Melanoma de piel;Mesotelioma;Mieloma Multiple;Nasofaringe;Orofaringe;Otros;Otros de piel;Ovario;Páncreas;Pene;Próstata;Pulmón;Riñón;Sarcoma Kaposi;Testículo;Tiroides;Utero;Vagina;Vejiga;Vesicula Biliar;Vulva
"León";"792,2467786922599";"3578,62623415966";"71,5196966540124";"162,052238908116";"481,618238870922";"850,730213427311";"2012,7058462993";"1458,77017440096";"2119,8560597587";"51,6167438560137";"20,2051026541529";"528,380805969343";"28,1946656306505";"93,3460285463165";"7,50776725399727";"85,4585024925913";"11,9913234920974";"61,6335374491992";"34,37117138803";"75,0788657205037";"12,5177219354572";"99,596163920934";"386,698702658769";"66,5300675828804";"7,55185720016993";"42,712839576699";"4,67680056052634";"14,2367640466833";"128,01431113796";"326,265458349429";"41,4678990379605";"109,684924280836";"6,66259007356063";"445,655708981945";"367,282366488968";"105,12224430611";"3,52039435122556";"9,00416775877957";"51,8295280786038";"79,3959104770261";"1,95072976650319";"246,930163587128";"10,1910052776249";"13,3434002709867"
"Lugo";"828,7283747972626";"2701,7622365278";"52,3712059320481";"116,78128211409";"327,783735699159";"595,355392355856";"1609,47062042664";"1083,57063262115";"1618,19160390665";"38,1613493372472";"14,7674286951817";"401,385510766918";"21,0152783976635";"71,6489150477157";"5,68809314138742";"64,2983811875123";"8,65377024188771";"46,3124415193134";"25,1827678980495";"57,2449655367667";"9,09083653079105";"74,4189217717427";"282,60548612436";"49,4795972832691";"5,73998005188768";"32,6840950203879";"3,38899942105917";"10,2559602741015";"97,8836090735611";"261,638886475958";"30,5268314684045";"83,5493300216677";"5,14906568001655";"335,307224360102";"273,748927329798";"78,3881596017051";"2,6788127138999";"6,46883449553156";"37,3987394318191";"58,0090649721662";"1,47127103956425";"189,527267804256";"7,91830151467076";"10,0751322974354"
"Ciudad Real";"625,8004662995243";"3082,63677494949";"93,5295105829366";"177,953476331064";"499,033095601642";"745,820019732505";"1566,30067270134";"1275,1806654429";"1807,45610950659";"47,4470560480316";"19,9934317822423";"445,027316076228";"24,6615004096704";"77,3464059861439";"6,48894704060585";"73,1387846288922";"11,0995602937876";"52,7866852743194";"30,695108478129";"64,9779641685761";"13,6015655341771";"88,613277808682";"357,909891398076";"61,1060334465301";"6,39298514896997";"35,5526400347247";"4,65799642492234";"12,8570436227326";"108,345064881495";"251,268119754063";"37,3291700754338";"90,8408785647411";"5,60686828356594";"379,399386079478";"319,1574701246";"92,9278463607576";"3,17908155682019";"11,3062076257636";"52,2674069414813";"70,7180289484936";"1,64304311020521";"205,095915374553";"8,08803843359614";"11,1100552289994"
"Palmas, Las";"537,3618446491197";"6064,33798798473";"234,528636099589";"485,225781469322";"1219,54878628312";"1605,75297427516";"2519,28180985754";"2509,23944349268";"3555,09854449204";"99,2251597282961";"46,2365079076173";"848,026648503709";"50,5104873964855";"142,84062799278";"12,5944623160547";"143,522781567794";"24,7352827424156";"103,433749210463";"65,3233926727297";"123,645058797461";"31,4531084239965";"180,1661118812";"771,356564907223";"129,384122407012";"12,4591083463909";"65,7586301912276";"10,7672547134022";"27,8676476051097";"201,406129221346";"394,425752628856";"76,8125648497341";"167,426060712245";"10,7784144078824";"762,661793828651";"647,773137772376";"190,622844632628";"6,48760568459505";"27,7925489891026";"122,444022207536";"143,665186160738";"2,98954180190976";"385,861851999779";"13,5564175038861";"20,3274082720913"
"Segovia";"691,1411863219447";"1062,02828113789";"26,629172687058";"56,1557030439551";"163,694244292926";"253,597048683492";"561,952112430455";"420,727543919492";"641,300737218395";"15,8216898326707";"6,28944888239396";"154,940791329284";"8,56911935134453";"27,2382846249387";"2,24318417208256";"25,5413727738276";"3,81169413657531";"18,3289390310247";"10,6401480138672";"22,3738488772519";"4,26213891577162";"29,9343258599787";"115,266356727752";"20,3313223901785";"2,22510305308666";"12,3993581441861";"1,53055258334654";"4,40258775434605";"37,760672717276";"92,0640581261296";"12,1158655476459";"31,7314213726224";"2,00181246008568";"134,331287981806";"110,351362742168";"31,9136233996717";"1,08240306185784";"3,341736021822";"16,4919334090505";"22,8126825961987";"0,554618594938996";"72,6652825810416";"2,8656855655325";"3,79356850613249"
"Asturias";"753,5542908062557";"7624,40203003443";"159,735709151025";"402,945754892283";"1054,30790873804";"1939,74376618039";"4067,66889107268";"3227,84536685544";"4396,55666317899";"112,929731651858";"46,4886950498531";"1116,07140291405";"60,2810228336408";"193,838310200622";"15,7377225889656";"180,698324199663";"26,2091188520458";"130,970536507674";"74,1688552556932";"157,582037513101";"27,6557393758883";"215,74759106148";"879,658521829886";"145,482857414672";"16,0954399453562";"89,5915026020899";"10,3720097675314";"31,4195264759825";"265,835771209688";"636,164518402272";"93,4276103856188";"230,600232103699";"13,6353300598096";"944,535084057293";"789,365552973004";"225,981887497647";"7,44638081439997";"20,0250123547508";"119,224334108319";"180,985124411897";"4,18012789074263";"512,600906606071";"20,8979373222448";"28,4972737969073"
"Cáceres";"707,2066799079854";"2754,98019811595";"68,1581776741368";"136,012377193027";"419,763581769789";"679,448628795553";"1451,59743268345";"1107,92409090515";"1647,0561072108";"40,9256901942197";"16,3572255573183";"402,29430779229";"22,1114703037923";"70,4244038578272";"5,79432512282058";"66,027289267697";"9,77244023771159";"47,4060357819751";"27,4689314588409";"57,6714434916362";"10,822412785393";"77,6224126498106";"302,697451496176";"52,5990811045374";"5,78639590323741";"32,2614550087679";"3,8947904725528";"11,4392814581985";"97,2939020348852";"236,23142003637";"31,9741470081661";"82,5319527871174";"5,13547463150703";"347,595419950423";"286,75494781846";"82,3673104803284";"2,76683361477201";"8,38665663320707";"42,7780612777375";"60,9690239676049";"1,4557360810764";"188,023415745758";"7,45368314415257";"9,88536895958349"
"Ávila";"767,3974431455869";"1215,71870340567";"25,6714308356384";"55,3936936512698";"166,747079070978";"285,168338713723";"682,738161134063";"466,278102607241";"749,440600798431";"17,5045724686974";"6,62657287171059";"179,208647157224";"9,76074621264346";"31,6895643267424";"2,55803199110312";"29,3057467315754";"4,21047842413658";"20,8832116689306";"12,0166181367545";"25,5863274211126";"4,408410563473";"33,6083700066799";"124,747219935756";"22,4637159056088";"2,59792327997934";"14,4338573629262";"1,62889510167108";"4,92913259903247";"43,3115152752873";"111,190955954423";"13,3048959022182";"36,7427067467034";"2,35740049004128";"157,200196578966";"126,516345693464";"36,0444921081361";"1,21618356625453";"3,24398489251075";"17,3614202051796";"25,3076406966386";"0,622453519307374";"85,5213468267888";"3,36272754933702";"4,24639523465809"
"Albacete";"613,3147169325578";"2370,24058764624";"73,3414568577613";"145,698798120739";"395,318843008249";"564,177561293567";"1191,70392836592";"962,087539750305";"1408,15304789593";"36,6390323797117";"15,5136146927377";"340,967480340698";"19,0801695615596";"59,2386107853452";"5,00137539454247";"56,2190767369682";"8,66508744261986";"40,4388268349202";"23,827501107481";"49,9522397551064";"10,683675477425";"68,2194593440176";"274,462779131479";"47,2887892474102";"4,92193085329437";"27,1504235889253";"3,66404116814815";"9,91886493790895";"82,9107386620982";"192,426798347685";"28,3637417400968";"69,0337461615222";"4,38832089658132";"293,495119035945";"246,264483990706";"71,8671827246482";"2,47365795568798";"9,00395269032208";"40,8064961494021";"53,5207681676771";"1,22805036900208";"158,214010884899";"6,08490115396378";"8,30563993569839"
"Ceuta";"445,0455168872696";"371,688664338741";"18,5071374236496";"29,6175175693986";"75,2103214688278";"106,173062927246";"142,180624949619";"153,495645933749";"218,193018404992";"6,39421499096928";"2,89988013070925";"51,3548482161563";"3,12274674332108";"8,61579584258554";"0,784685533111992";"8,82959210833122";"1,5561577716634";"6,36182755214411";"4,07804991169532";"7,92222103056515";"2,26629512883937";"11,2545633295163";"47,0781127217098";"8,12296860386257";"0,753060376970372";"3,97698524423843";"0,703882117869498";"1,75579597713257";"12,6527647604763";"22,7649696475979";"4,70433290247915";"10,1333225937665";"0,652067859363746";"46,8511712643215";"39,7351163170858";"11,8446037483822";"0,412396034514372";"2,07792943484402";"7,84314496597901";"8,69310849986767";"0,184408325677541";"23,2722147227628";"0,806239560312252";"1,2291903699179"
