Unidad Territorial;Tasa total;Dimension total;0-39;40-49;50-59;60-69;+70;Mujer;Hombre;Cerebro;Cervix;Colorectal;Esofago;Estómago;Glándulas salivares;Hígado;Hipofaringe;Labio, cavidad oral;Laringe;Leucemia;Linfoma Hodgkin;Linfoma No-Hodgkin;Mama;Melanoma de piel;Mesotelioma;Mieloma Multiple;Nasofaringe;Orofaringe;Otros;Otros de piel;Ovario;Páncreas;Pene;Próstata;Pulmón;Riñón;Sarcoma Kaposi;Testículo;Tiroides;Utero;Vagina;Vejiga;Vesicula Biliar;Vulva
"León";"786,6931712535935";"3590,77444393819";"74,2056312539462";"163,356980295117";"485,261641881176";"828,077479479239";"2039,87271102871";"1466,34152912595";"2124,43291481224";"51,7979799279024";"20,3896319499725";"530,352200092459";"28,1828750522211";"93,9488622643012";"7,55435418314086";"85,6495221845086";"11,9424792255846";"61,8168758980804";"34,2220149050173";"75,6463341450321";"12,6615128485588";"99,9943232585232";"388,257032029239";"66,8965626838465";"7,55377181963313";"42,9425705958867";"4,69966291134609";"14,1156759657781";"129,071914318897";"331,549750814246";"41,62498592541";"110,214572993711";"6,69789384260899";"443,454828033341";"366,618715499376";"105,325986532278";"3,55446999388498";"9,20969600464051";"52,0879596590595";"79,3633836741588";"1,96748281874881";"247,650344226909";"10,2939061945072";"13,4643114653781"
"Lugo";"820,687408260427";"2691,41152789374";"54,1022593659982";"116,429970065462";"330,241710192472";"583,228737405397";"1607,40885086441";"1082,23507462504";"1609,17645326871";"38,1046424761393";"14,8290943552784";"399,759860262289";"20,9194185231421";"71,3423186729937";"5,66688659180674";"64,0467180401115";"8,62012520800167";"46,1379287800128";"25,0503113329074";"57,072281725065";"9,1537065067823";"74,2454279923133";"282,437236311376";"49,43367564496";"5,71372631710308";"32,5742449789263";"3,39399952377799";"10,195592345596";"97,5248548044878";"260,21048935265";"30,5025488036463";"83,2229230790158";"5,12262639801246";"333,129439616719";"272,378053548727";"78,1089092046184";"2,67700937333292";"6,58708653376642";"37,4924155475994";"57,8778829392155";"1,4716108554193";"188,458131087933";"7,8937548738725";"10,0565962861451"
"Ciudad Real";"622,2404960288155";"3080,37046356585";"95,4201601129845";"178,93181859684";"498,324929634403";"717,719956406815";"1589,97359881481";"1275,80450749246";"1804,56595607339";"47,3922995636529";"20,0701109294581";"444,957398876789";"24,5341399983298";"77,5397130370829";"6,49288936418011";"72,9552073898726";"10,98677203957";"52,6910784502174";"30,3923146769478";"65,2203485691634";"13,666977623059";"88,565056200455";"357,645070853645";"61,1431730986894";"6,38329633845976";"35,6100129819977";"4,65122461697395";"12,6767006652394";"108,729699138465";"254,716903864338";"37,3024468826572";"90,9075376704726";"5,61351997914734";"376,487814550314";"317,202644246482";"92,66357467072";"3,19655395360962";"11,4159472048662";"52,2555864799163";"70,3657027472494";"1,64939198316444";"204,992904682392";"8,140256199634";"11,156194038638"
"Palmas, Las";"522,7489498445677";"5912,63040955946";"241,213028310578";"491,420804570488";"1186,54200840071";"1549,49988027879";"2443,9546879989";"2458,58894982954";"3454,04145972992";"97,4588602425692";"46,0356542114677";"824,222846101384";"49,1574474185959";"138,866231356298";"12,291247153626";"139,508859847677";"24,116090043483";"100,750345235246";"63,4693705599322";"121,046078179735";"31,5107946696584";"176,460731429064";"759,47297848055";"127,365993464252";"12,1015461169105";"63,8651483320138";"10,6628777927246";"27,059845430565";"196,78352377956";"382,081861775042";"75,3816174993501";"162,618722190231";"10,4680751572261";"738,709762669883";"628,880635925082";"186,122874381363";"6,40584906298976";"28,2639607993967";"121,514826039551";"139,972301291406";"2,91949271740611";"374,018678423414";"13,1535034211509";"19,9117783606592"
"Segovia";"693,1176471659065";"1063,78310251729";"26,8776784822669";"55,8932938599796";"161,331821115367";"243,454341432412";"576,225967627259";"421,62881173424";"642,154290783046";"15,7850046612622";"6,27347462318053";"155,516014563491";"8,52917791550051";"27,4820848315556";"2,25522090400797";"25,5533897963855";"3,75901623032592";"18,3552456423881";"10,5162582217222";"22,5620473825371";"4,26045727465628";"29,9401318610641";"114,755984279831";"20,3250693410665";"2,22311402099209";"12,4858920433163";"1,52123777907904";"4,32168815021808";"38,1593508537914";"94,7216704097697";"12,0867194494338";"31,9398469353235";"2,01451563760412";"133,257452405243";"109,648192316957";"31,8408692981804";"1,09118051377286";"3,3594542485298";"16,3520149892875";"22,6177824418579";"0,560419981173346";"72,9568937324057";"2,91650225714792";"3,8397275242261"
"Asturias";"744,5442440837253";"7585,29763164594";"165,935050283627";"402,969298864168";"1060,85381043083";"1911,15314917214";"4044,38632289518";"3222,39281578817";"4362,90481585777";"112,605478243547";"46,7399500472788";"1109,2602815896";"59,860962500954";"192,860359463857";"15,6796889431054";"179,531669747066";"26,0172675457582";"130,297672350805";"73,5529616530665";"157,093424029422";"27,8594839969093";"214,962467487531";"879,0687390703";"145,316336864181";"15,9580455065003";"89,052589515137";"10,384463784118";"31,1349225242659";"265,159962430674";"634,288656360078";"93,2347382563809";"229,367115187405";"13,5306991791182";"934,955488884294";"783,024389296944";"224,779530572286";"7,44756993924242";"20,4883710822033";"119,514213674863";"179,969595075477";"4,17515642601897";"508,788128247102";"20,8272101563984";"28,5100420140531"
"Cáceres";"700,3414105701314";"2744,28781731906";"69,7770866884047";"137,250680161436";"423,391233078881";"651,273508772461";"1462,59530861787";"1108,1334244414";"1636,15439287765";"40,8414585654";"16,4287317900453";"400,840872269799";"21,9645051155068";"70,2791912806683";"5,77920816977327";"65,7218424831985";"9,69483370928983";"47,2396938662403";"27,1944496961935";"57,6354149222489";"10,8863920501935";"77,4392196550923";"302,59306992984";"52,5590504033957";"5,75216740172147";"32,1847746092709";"3,89669152688896";"11,286780472938";"97,2267719427701";"236,790410758462";"31,9475694384387";"82,3124199188079";"5,1108829594213";"343,769154836087";"284,416982998191";"82,0032720547943";"2,77123309796631";"8,51408599864533";"42,8025024277138";"60,6535219466724";"1,46195577895986";"186,899191863168";"7,46693333816218";"9,92258004308868"
"Ávila";"765,9707468052123";"1207,66011824297";"25,8670913113714";"54,8453994896279";"165,814215034575";"271,382924825378";"689,750487582016";"464,835164421839";"742,824953821129";"17,3573013442367";"6,5911388039846";"178,236279397127";"9,64063217696523";"31,639591507437";"2,54874703265223";"29,0631253809868";"4,12805870679532";"20,7403546320426";"11,7990424252463";"25,5552845870449";"4,38998000880778";"33,3761907824896";"123,793499231923";"22,317813269706";"2,57307460305053";"14,3857726653997";"1,61102294089391";"4,81569435482522";"43,3299331390765";"112,524856597076";"13,2193173027114";"36,6305451498762";"2,34419679726404";"154,629758378868";"124,809383739778";"35,6937882988794";"1,2147594061155";"3,25504185201566";"17,1721976484339";"25,02223410422";"0,623639416420255";"84,9827190021853";"3,38064255078397";"4,26450100764882"
"Albacete";"608,2160094317666";"2361,52029982072";"74,8102913982997";"146,732899108496";"393,392668720555";"541,164996929836";"1205,41944366353";"960,537154489032";"1400,98314533169";"36,5183846386107";"15,5567840836557";"339,833753051434";"18,9395093831361";"59,1769404048799";"4,98686216485778";"55,9174417942665";"8,5645832009137";"40,2745513775929";"23,5427385696827";"49,9705801208328";"10,7385398819126";"68,0113295155616";"273,664525381043";"47,2171683461613";"4,90196728985985";"27,0985073421314";"3,65652717577881";"9,76237626602734";"82,9250331241958";"193,735664019511";"28,2760678905648";"68,8736247227691";"4,37534691499839";"290,767025928308";"244,105062011978";"71,4834576571083";"2,48097601846216";"9,11088697458585";"40,7473401822107";"53,0753910211637";"1,23183251829909";"157,564492001247";"6,10434126020857";"8,33068758677211"
"Ceuta";"435,1755284577837";"366,426498472023";"18,9155155245578";"29,6525095019521";"75,4508505266642";"101,59106013371";"140,816562785139";"152,456833493965";"213,969664978059";"6,3508179021962";"2,90079065082702";"50,5463183211639";"3,07190347692272";"8,48565401866453";"0,774877163416682";"8,69369910812069";"1,53303639636858";"6,27665474504543";"4,00290040655703";"7,86165047799533";"2,27658806593982";"11,1428048217485";"46,7632451308174";"8,06501977417151";"0,739213683919077";"3,91727783029716";"0,702089410835552";"1,72269072407304";"12,5311991084388";"22,3691452564177";"4,66928502811055";"9,98454165041747";"0,638734673856332";"45,7945869621359";"38,9955234751639";"11,6912988727964";"0,410647318520753";"2,10295628803282";"7,82198178489129";"8,58188349116767";"0,184119547205268";"22,8021535517209";"0,796859774046067";"1,22434958002145"
