Unidad Territorial;Tasa total;Dimension total;0-39;40-49;50-59;60-69;+70;Mujer;Hombre;Cerebro;Cervix;Colorectal;Esofago;Estómago;Glándulas salivares;Hígado;Hipofaringe;Labio, cavidad oral;Laringe;Leucemia;Linfoma Hodgkin;Linfoma No-Hodgkin;Mama;Melanoma de piel;Mesotelioma;Mieloma Multiple;Nasofaringe;Orofaringe;Otros;Otros de piel;Ovario;Páncreas;Pene;Próstata;Pulmón;Riñón;Sarcoma Kaposi;Testículo;Tiroides;Utero;Vagina;Vejiga;Vesicula Biliar;Vulva
"León";"338,4661153543294";"1516,93405113388";"8,74799482123154";"21,6395853257518";"107,062986550188";"313,762246435815";"1065,72123800089";"617,946452256441";"898,987598877437";"39,9646670969321";"11,0810479108387";"233,044198086671";"19,2744864007435";"93,1611993967049";"2,61538590515371";"67,2956885414942";"4,35005482123191";"16,0025877311603";"18,1907635557153";"43,424733045339";"2,08114470222513";"33,7584450799923";"81,6041104287781";"6,99609123154453";"5,48882598945618";"23,034672006727";"2,26688956719078";"7,20228527992584";"100,715779266197";"14,6106364709429";"39,4573838818138";"98,5731851887916";"1,42369517065484";"89,4538367230256";"292,037839463614";"39,7360331793892";"0,360327643264534";"0,261519283059758";"5,03581171920768";"20,8834629891968";"0,416811993958";"76,1584180927349";"24,7284945290469";"2,24353876115637"
"Lugo";"352,26839684921714";"1141,31085626781";"5,8060308816225";"19,8959967007391";"79,607758143119";"220,046769143855";"815,954301398472";"476,037093692722";"665,273762575086";"37,5509309212826";"10,0058305784159";"177,952451101433";"17,2016692881686";"64,6460883263057";"1,93373341162778";"50,0261420919398";"3,4398822224199";"15,5936624077983";"12,0451325174622";"31,1725463779934";"1,89258870360118";"31,0603339741835";"66,4720777678726";"6,92553121457887";"3,44069409745127";"21,3660512676147";"2,05660427673383";"5,68019729221805";"121,220645386629";"3,38910729567934";"19,9373549782749";"70,3406997497626";"1,8723424269061";"65,5190861030159";"182,248416490957";"29,8808298500185";"0,0817735033424525";"1,18608532854333";"8,55489437347369";"15,9486405395703";"1,12656730217082";"37,5506803571057";"17,3842016951665";"4,60738304809087"
"Ciudad Real";"263,9088183319499";"1295,28031490231";"8,79711702205772";"25,7981460819306";"117,626483765264";"250,485683725001";"892,572884308054";"488,213059558075";"807,067255344233";"42,7013754767057";"3,00718919369081";"197,78664838783";"11,2623881145061";"64,4910161402619";"2,53698785444425";"59,8283432256404";"2,3455305205255";"12,9097199042322";"16,1240594967147";"39,2013135444482";"1,90940528616972";"24,9864900052497";"79,2548912599069";"5,08224992448181";"5,07515502912207";"16,56300867986";"1,59068667805684";"4,63771298189073";"84,9677587817465";"7,20014157640648";"22,3015422764805";"90,3066172620721";"2,47671367416808";"89,7637079034747";"273,612623209046";"33,2797774000346";"0,145996124756536";"0,293644960828996";"3,80944203487487";"14,2829431604244";"0,525642368768129";"62,8662188740554";"16,023098289627";"2,13027530180632"
"Palmas, Las";"211,3181353997494";"2386,616455298";"25,4001379434207";"77,557992530036";"302,649154309496";"564,846331424671";"1416,16283909037";"975,798890224302";"1410,81756507369";"65,8328722139682";"16,2413358447141";"282,84354120963";"44,2370165684853";"90,4401303114914";"3,5639559386324";"113,39812257026";"8,65903383481061";"29,0949191146837";"36,1452063599745";"49,6157465043917";"5,33875236757001";"69,4560445702442";"155,261675805457";"21,5502510726601";"8,15395361001745";"42,5899590034053";"5,54620158020053";"15,590606399392";"238,650227565064";"17,0339903937529";"35,9804164384798";"168,996155905141";"2,23675460050645";"111,438216372425";"551,481440640623";"42,9462095078035";"0,489089766520794";"0,496751197739241";"12,8114491744517";"26,2234232356192";"2,15519668940966";"72,3732070042647";"31,8731503160144";"7,87145161019189"
"Segovia";"257,46384837252396";"395,987122712393";"1,98982061724317";"6,86460149441445";"19,1151951628189";"80,5511229815915";"287,466382456325";"139,37392301163";"256,613199700762";"11,0606944212333";"0";"58,685297970964";"11,1762466433336";"20,3460109338706";"0,306570819242211";"17,179827137641";"0,366906987775931";"2,24032643417822";"3,0925055342648";"15,0862526542029";"0,41505611623757";"7,6859809544267";"21,4794382654278";"5,14886826790447";"1,08966302455275";"5,26987215300899";"0,358682373176328";"0,595930957704208";"26,7232108108538";"4,2589285315452";"3,9182468559359";"34,1867237594165";"0";"28,0925995703237";"67,2357893445783";"9,24733530868463";"0,098457826589973";"0";"1,07502219208752";"9,95821248323368";"0";"25,3308794384163";"4,277584941582";"0"
"Asturias";"344,78406442074834";"3463,99722546624";"22,1954871050771";"71,3617275841653";"322,329725129723";"693,185847604065";"2354,92443804321";"1501,95157364257";"1962,04565182368";"86,8574097123307";"25,9117207626823";"493,412364675364";"72,5287017409361";"134,844777178817";"7,23981076554092";"158,130947299975";"7,95159047074903";"39,7213622909875";"25,1707913498993";"94,4454770821015";"6,47149304828061";"100,69002408152";"201,960355197198";"32,08449150498";"13,6466169398843";"68,5949396641193";"5,93111747301177";"15,0821891366626";"242,804600412718";"25,1885780431242";"83,912534870244";"255,365824994401";"3,44510203130067";"204,593227453698";"740,50004183047";"89,8634774113187";"0,689559058188407";"1,15474799075615";"9,14715985170247";"37,366391852454";"2,30361602659721";"133,200435274136";"33,4382435980767";"10,3475043920199"
"Cáceres";"297,98738955166385";"1155,60999605083";"10,7317246218216";"27,6411206466659";"97,4312921524211";"233,439122134558";"786,366736495359";"426,133591954421";"729,476404096405";"16,4314504667934";"6,90803300677272";"182,068723011761";"17,1965237288071";"54,607582657485";"1,70043896719951";"34,5447442176071";"2,05680113216574";"9,38175029337974";"9,00343824593665";"45,5789889658669";"1,46081322707568";"24,6164703640154";"55,0159420680063";"6,08770909345119";"2,74398702748392";"16,3165526182228";"1,41534665062491";"3,83137341051665";"117,705350333507";"7,42777392811536";"20,0280766130266";"80,8614062108845";"2,53054542011322";"61,517905586309";"238,21484063929";"32,2437291190477";"0,146706256460983";"0,208237526913688";"3,59042151283846";"11,1301864397082";"1,26428559406063";"64,7743375875975";"15,8849898941155";"7,11453423566622"
"Ávila";"302,40154679422477";"478,217806100387";"4,90028396330724";"8,82061332333924";"32,041461115951";"96,9520601215363";"335,503387576253";"177,299413865685";"300,918392234701";"13,2601121355048";"0";"69,6516524292515";"7,12864631966358";"23,5706482334741";"0,69491258483808";"19,2946918423274";"1,26959038378912";"5,15252315326539";"8,28579090432816";"15,9578522149564";"1,11498085572245";"11,4775828243199";"27,2869369543431";"6,10578805159052";"1,07241517564548";"7,60311629184497";"0,555991268483173";"2,11060943802691";"36,2079515016614";"5,30835860741861";"7,10619356729615";"35,4981642339243";"0";"35,4172471022858";"84,3715088696489";"13,3331335870922";"0,0988687808707098";"0";"0";"5,29148300830549";"0,458000320393783";"25,126263264001";"5,0882594351602";"3,31853276095329"
"Albacete";"238,55649720731088";"920,176819982844";"12,7171656483499";"28,9607244116105";"84,4785546693856";"188,238383436851";"605,781991816648";"329,227519416004";"590,949300566841";"31,6676216618761";"5,00507111657278";"154,681268027738";"9,20801941230714";"43,0876469988675";"1,95519623441334";"49,5590659507332";"2,22144990291676";"9,28289807833487";"11,2875076093651";"26,1085322190617";"2,05732255752016";"27,14938525273";"55,9141910850698";"13,0988214442081";"3,94494804025608";"17,1883102439656";"1,65201144565938";"4,28431714275937";"65,7458662923198";"6,74288529843945";"21,22557368444";"55,533455910176";"0";"52,1384289384053";"165,562470815127";"10,1462560058492";"0,100453217171052";"0";"4,03875437228372";"6,14402030840274";"1,27319879184214";"43,5742184002178";"12,5237611598246";"6,07389236399063"
"Ceuta";"162,56852915664427";"135,122084379128";"3,9481142779442";"3,01240892113764";"21,9928811639812";"33,8271121230669";"72,3415678929979";"55,990153573034";"79,1319308060938";"2,1442745252587";"2,04653849053878";"16,2502321482604";"2,05275498241501";"3,89059957140327";"0,200328554134883";"6,02887545963647";"0,615447118412718";"2,5257967983008";"0";"3,93010970260693";"0,153556082543241";"2,26287877982038";"9,04559997129336";"0,930538922155689";"0,791482986916833";"1,43163878470393";"0,393913819934231";"1,00623619764868";"16,0959910612806";"0,960021774657043";"0";"8,07430462234724";"0";"4,02305997317286";"38,1132375013986";"3,0487219414212";"0,0302350116998709";"0";"1,16700713942942";"0";"0,0916855766043701";"6,03617538410765";"1,04735688418973";"0,733484612834961"
